-0.735837 -0.303231 0.60547
-0.740768 -0.2973 0.602392
-0.7456 -0.291251 0.599378
-0.750332 -0.285085 0.59643
-0.754961 -0.278807 0.593549
-0.759486 -0.272418 0.590736
-0.763905 -0.265921 0.587992
-0.768217 -0.259319 0.585317
-0.772419 -0.252614 0.582713
-0.776511 -0.245809 0.58018
-0.78049 -0.238906 0.577719
-0.784355 -0.231909 0.575331
-0.788104 -0.22482 0.573017
-0.791736 -0.217642 0.570777
-0.79525 -0.210378 0.568612
-0.798643 -0.203031 0.566522
-0.801916 -0.195604 0.564509
-0.805065 -0.1881 0.562573
-0.808092 -0.180521 0.560714
-0.810993 -0.172872 0.558933
-0.813768 -0.165154 0.557231
-0.816415 -0.157371 0.555608
-0.818935 -0.149526 0.554065
-0.821325 -0.141622 0.552601
-0.823585 -0.133662 0.551219
-0.825714 -0.12565 0.549917
-0.827711 -0.117588 0.548696
-0.829575 -0.10948 0.547557
-0.831306 -0.101329 0.5465
-0.832903 -0.0931384 0.545526
-0.834365 -0.0849109 0.544634
-0.835691 -0.07665 0.543825
-0.836882 -0.0683591 0.543099
-0.837936 -0.0600413 0.542456
-0.838853 -0.0516998 0.541897
-0.839634 -0.0433381 0.541421
-0.840276 -0.0349594 0.54103
-0.840782 -0.0265669 0.540722
-0.841149 -0.018164 0.540498
-0.841378 -0.00975402 0.540359
-0.841469 -0.00134017 0.540303
-0.841422 0.00707421 0.540332
-0.841237 0.0154858 0.540445
-0.840914 0.0238913 0.540642
-0.840452 0.0322875 0.540923
-0.839853 0.0406709 0.541288
-0.839117 0.0490384 0.541736
-0.838243 0.0573867 0.542269
-0.837232 0.0657123 0.542885
-0.836085 0.0740122 0.543584
-0.834802 0.082283 0.544367
-0.833383 0.0905215 0.545233
-0.831829 0.0987243 0.546181
-0.830141 0.106888 0.547212
-0.828319 0.11501 0.548324
-0.826365 0.123087 0.549519
-0.824278 0.131116 0.550795
-0.822059 0.139092 0.552152
-0.81971 0.147014 0.55359
-0.817232 0.154878 0.555108
-0.814625 0.162682 0.556705
-0.81189 0.17042 0.558382
-0.809029 0.178092 0.560138
-0.806043 0.185694 0.561972
-0.802932 0.193222 0.563884
-0.799699 0.200674 0.565873
-0.796344 0.208047 0.567938
-0.792868 0.215338 0.570079
-0.789274 0.222543 0.572295
-0.785562 0.229661 0.574586
-0.781733 0.236687 0.576951
-0.777791 0.24362 0.579388
-0.773735 0.250457 0.581898
-0.769568 0.257194 0.58448
-0.76529 0.26383 0.587132
-0.760905 0.27036 0.589855
-0.756414 0.276784 0.592646
-0.751817 0.283098 0.595505
-0.747118 0.289299 0.598432
-0.742318 0.295386 0.601425
-0.737419 0.301355 0.604483
-0.732422 0.307204 0.607605
-0.72733 0.312931 0.610791
-0.722145 0.318533 0.614039
-0.716868 0.324009 0.617348
-0.711502 0.329355 0.620718
-0.706049 0.33457 0.624146
-0.70051 0.339652 0.627632
-0.694889 0.344598 0.631175
-0.689186 0.349407 0.634773
-0.683405 0.354076 0.638426
-0.677547 0.358604 0.642131
-0.671615 0.362988 0.645889
-0.665611 0.367227 0.649697
-0.659537 0.37132 0.653553
-0.653396 0.375263 0.657458
-0.647189 0.379057 0.661409
-0.640919 0.382698 0.665406
-0.634589 0.386186 0.669445
-0.6282 0.38952 0.673527
-0.621755 0.392697 0.67765
-0.615256 0.395717 0.681812
-0.608707 0.398578 0.686012
-0.602108 0.401278 0.690248
-0.595462 0.403818 0.694519
-0.588772 0.406196 0.698822
-0.58204 0.40841 0.703158
-0.575268 0.410461 0.707523
-0.568459 0.412346 0.711916
-0.561615 0.414066 0.716336
